,ID,Y Pred,Mass,Pred Formula,Pred Mass,Pred Atom Num,Pred H/C Num,Running Time,Refined Formula (0),Refined Formula (1),Refined Formula (2),Refined Formula (3),Refined Formula (4),Refined Mass (0),Refined Mass (1),Refined Mass (2),Refined Mass (3),Refined Mass (4),FDR (0),FDR (1),FDR (2),FDR (3),FDR (4)
57,EMBL_MCF_2_0_HRMS_Library000433,4.9274745;10.579862;7.541396;0.017460816;-0.022319354;-0.0120399315;-0.014354356;0.96890855;-1.8892159e-05;-0.002939383;-0.0005934263;-0.00010542288;-7.675382e-05,230.01971435546875,C5H11O8P,229.6750946044922,25.060197830200195,1.9804643392562866,0.02599242010286876,C5H11O8P,C6H7N4O4P,,,,230.01915430951001,230.02049172003,,,,0.5589534044265747,0.06339454650878906,0.0,0.0,0.0
58,EMBL_MCF_2_0_HRMS_Library000432,8.482014;12.791028;2.278728;1.8226972;0.013303027;0.010981165;8.143485e-06;0.020474706;-1.1509378e-05;-0.0029752336;-0.0008309236;-0.00012072786;-6.6107023e-06,176.0323486328125,C8H13O2N2,175.371826171875,24.655351638793945,1.7032285928726196,0.03268649854830333,C9H6NO3,C10H8OS,C6H8O6,,,176.03476805652002,176.02958605180999,176.03208797526003,,,0.9703369736671448,0.771904706954956,0.12457407265901566,0.0,0.0
59,EMBL_MCF_2_0_HRMS_Library000431,6.9640923;11.037213;5.228469;-0.0046768296;0.007727988;-0.0092414515;-0.00027162285;-0.009557792;-7.6163284e-05;-0.0019049629;0.00087550556;0.00041244854;5.4105243e-05,176.03262329101562,C7H11O5,175.64222717285156,22.70726203918457,1.5782016515731812,0.03254010954073497,C6H8O6,C5H9N2O3P,C7H4N4O2,,,176.03208797526003,176.03507915606002,176.03342538578,,,0.9864652156829834,0.11215618252754211,0.0006288592121563852,0.0,0.0
60,EMBL_MCF_2_0_HRMS_Library000420,8.785117;8.48799;1.2690169;2.827129;-0.0010282726;0.01298102;-0.003793499;-0.0007295631;-1.4149863e-05;-0.0036681928;-0.00049275294;-0.00021217628;-5.0594913e-06,175.09596252441406,C9H8ON3,172.70460510253906,20.83648109436035,1.042853593826294,0.026367929364953722,C6H13N3O3,C2H9N9O,,,,175.09569129099,175.09300594951,,,,0.4983564019203186,0.004883625078946352,0.0,0.0,0.0
61,EMBL_MCF_2_0_HRMS_Library000412,5.0036974;10.093943;5.328659;-0.0089752;-0.007855541;-0.019514592;0.019283846;-0.018908484;-3.651874e-05;-0.00036005751;-9.786432e-05;-8.537486e-05;-2.0253461e-05,150.05332946777344,C5H10O5,150.721435546875,19.907739639282227,2.231170177459717,0.0654738215463502,C8H8NO2,C5H10O5,C3H8N3O4,,,150.05550350141,150.05282342015,150.05148074941002,,,0.8524296283721924,0.3454287350177765,0.014585545286536217,0.0,0.0
62,EMBL_MCF_2_0_HRMS_Library000411,9.034039;14.47934;5.8033524;-0.025027925;0.06467562;-0.014670475;0.012881521;-0.013691017;-8.13623e-05;-0.0019254007;-5.2883675e-05;-0.00023345067;8.4011874e-05,210.03781127929688,C9H14O6,208.5117950439453,28.51838493347168,1.91623055934906,0.05808356084993907,C9H8NO5,C6H10O8,,,,210.04024736012002,210.03756727886,,,,0.7465807199478149,0.313156396150589,0.0,0.0,0.0
63,EMBL_MCF_2_0_HRMS_Library000410,8.221846;12.047428;6.078602;-0.027764512;-0.0024694265;-0.011730261;-0.00084487203;-0.0033026957;-6.342428e-05;-0.0012712203;0.0038846089;-0.000114263734;1.1104217e-05,210.0381317138672,C8H12O6,208.7982177734375,26.324819564819336,1.281089425086975,0.041046169187341414,C6H10O8,C5H11N2O5P,C7H6N4O4,,,210.03756727886,210.04055845966002,210.03890468938,,,0.9322710037231445,0.07225392758846283,0.0003477801801636815,0.0,0.0
64,EMBL_MCF_2_0_HRMS_Library000407,10.326019;20.357086;3.7519789;0.9493637;-0.0027034476;-0.0006630376;-0.00052037387;0.046438206;7.615751e-05;0.0013843514;-5.4358145e-05;-0.00012443229;-2.4031278e-05,219.11090087890625,C10H20O4N,218.16477966308594,35.181495666503906,2.0207977294921875,0.04544594564608165,C12H15N2O2,C7H15N4O4,C9H17NO5,C10H13N5O,,219.11335273145,219.10932997945,219.11067265019,219.11201006071,,0.8375695943832397,0.34290480613708496,0.254630982875824,0.08778417855501175,0.0
65,EMBL_MCF_2_0_HRMS_Library000406,8.937797;17.760103;4.6915035;1.3682115;-0.0049341633;-0.0030103044;-0.0030646564;-0.008383253;-1.4852453e-05;-0.0007842958;-3.92778e-05;-8.586808e-05;-1.3979699e-05,219.1112518310547,C9H18O5N,218.45970153808594,32.14094161987305,1.8509007692337036,0.02702358045748302,C9H17NO5,C5H13N7O3,,,,219.11067265019,219.10798730871,,,,0.15999644994735718,0.013194454833865166,0.0,0.0,0.0
66,EMBL_MCF_2_0_HRMS_Library000404,6.174858;10.377237;2.8753157;2.2150927;-0.018080136;-0.003509237;-0.003727831;-0.010417735;9.4017014e-07;-0.0015995778;-0.00020821598;-0.00013513207;-1.3729732e-05,161.06932067871094,C6H10O3N2,160.5835418701172,21.687976837158203,1.8951092958450317,0.09628250875643321,C9H9N2O,C6H11NO4,,,,161.0714879185,161.06880783724,,,,0.602273166179657,0.35687345266342163,0.0,0.0,0.0
67,EMBL_MCF_2_0_HRMS_Library000396,6.7820444;12.300591;5.581944;0.067994274;-0.013096891;-0.01464571;-0.0024031908;-0.014656859;-4.2833854e-05;-0.0020121732;-5.7401336e-05;0.0002612837;-6.93294e-06,182.07962036132812,C7H12O6,182.3954315185547,26.003942489624023,2.1837825775146484,0.02700403013399669,C6H14O6,C5H15N2O3P,H10N10S,,,182.07903816864,182.08202934944,182.081061541,,,0.9589952826499939,0.0952698141336441,2.3849817807786167e-05,0.0,0.0
68,EMBL_MCF_2_0_HRMS_Library000384,8.79407;11.772596;2.6312685;0.82849395;-0.0048516034;-0.0023849562;-0.0021227181;-0.006023293;-5.6137333e-06;-0.0018269233;-0.00069870445;-0.00013147607;-9.937759e-06,169.07443237304688,C9H12O3N,169.03512573242188,23.714006423950195,1.0853118896484375,0.02649119177034923,C8H11NO3,C4H7N7O,,,,169.07389321767,169.07120787619,,,,0.7104047536849976,0.01594209484755993,0.0,0.0,0.0
69,EMBL_MCF_2_0_HRMS_Library000381,6.1886783;7.5011;2.3764577;1.1336015;0.039631806;0.009135149;-0.00046085566;-0.009004193;-3.7079026e-05;-0.0018401005;-0.00030767173;-4.505082e-05;3.111275e-05,132.09042358398438,C6H8O2N,136.3782501220703,16.28571128845215,1.4033031463623047,0.06572082319429942,C5H12N2O2,,,,,132.08987763476,,,,,0.8441815972328186,0.0,0.0,0.0,0.0
70,EMBL_MCF_2_0_HRMS_Library000380,14.518545;18.522802;1.3253828;0.5782866;0.01646877;-0.0036797002;-0.0044525936;-0.0018160187;-1.867162e-05;-0.002687333;-0.0013178642;-0.00013620123;-2.7054805e-06,222.06805419921875,C15H19ON,220.7117156982422,35.23667907714844,1.3614468574523926,0.026506927396569933,C15H10O2,C7H14N2O4S,,,,222.06807956144002,222.06742811275998,,,,0.8895464539527893,0.374877005815506,0.0,0.0,0.0
71,EMBL_MCF_2_0_HRMS_Library000379,5.148967;10.064184;3.4434772;0.99781346;-0.005919722;0.01003205;-0.0013813347;-0.017433537;-1.7972012e-05;-0.0010341377;-0.0003304882;0.0007649616;-1.9332196e-05,131.05882263183594,C5H10O3N,137.93714904785156,19.53513526916504,2.302777051925659,0.0260899333017213,C5H9NO3,,,,,131.05824315321001,,,,,0.48576709628105164,0.0,0.0,0.0,0.0
72,EMBL_MCF_2_0_HRMS_Library000378,6.628579;11.570153;2.256362;2.5764465;-0.004295266;-0.009005703;-0.0030393617;-0.012313327;-2.1891017e-05;-0.0010730036;-0.000275038;-6.529479e-05;-2.2468973e-06,162.1010284423828,C7H12O2N3,160.80096435546875,22.802881240844727,1.5188655853271484,0.07869460859469005,C6H14N2O3,C4H12N5O2,,,,162.10044231879,162.09909964805,,,,0.625739336013794,0.05002661049365997,0.0,0.0,0.0
73,EMBL_MCF_2_0_HRMS_Library000377,2.7340112;8.86546;2.6074762;1.3001049;-0.023424687;0.8326808;-0.014937322;-0.014662745;-3.9498602e-05;-0.00554254;-0.0005467124;0.00042638858;7.3590374e-05,125.01522827148438,C3H9O3NS,130.94168090820312,14.08132553100586,2.0073986053466797,0.06610992231539317,C5H5N2S,C2H7NO3S,H5N4O2S,,,125.01734434440999,125.01466426315001,125.01332159241,,,0.9881905317306519,0.16044679284095764,0.030237264931201935,0.0,0.0
74,EMBL_MCF_2_0_HRMS_Library000376,9.166819;17.41504;3.5296063;1.6372335;-0.019335514;1.6161193;-0.018616257;0.23729108;-2.4070032e-06;-0.004473474;-0.0018751832;-6.8739195e-05;-1.8394914e-05,268.0557556152344,C9H17O4N2S2,267.6241149902344,34.00114059448242,1.9276000261306763,0.02658560552767345,C11H12N2O4S,C19H8O2,,,,268.0517780483,268.05242949698,,,,0.4919393062591553,0.028490504249930382,0.0,0.0,0.0
75,EMBL_MCF_2_0_HRMS_Library000370,8.04923;10.107065;3.6102571;1.8986816;0.102488;1.3224572;0.031367913;-0.0023655556;-3.5340807e-05;-0.0032801547;-0.0015016551;-8.8766355e-05;-8.460682e-06,240.02442932128906,C8H10O4N2S,240.11244201660156,25.24285125732422,1.396032452583313,0.02658727445772716,C6H12N2O4S2,C14H8O2S,,,,240.0238492227,240.02450067138,,,,0.5925688147544861,0.475102961063385,0.0,0.0,0.0
76,EMBL_MCF_2_0_HRMS_Library000367,4.4952755;9.0924835;3.003489;2.2264283;-0.018494343;-0.0049888953;-0.004221685;-0.014996764;-4.294235e-06;-0.0014909282;-0.00056336954;-6.0943654e-05;-1.7248269e-05,133.03802490234375,C4H9O3N2,136.74618530273438,17.39900016784668,1.9029487371444702,0.04241612234285899,C7H5N2O,C4H7NO4,C2H5N4O3,C5H3N5,,133.04018778958,133.03750770832,133.03616503758,133.03884511884002,,0.9378582239151001,0.2113032341003418,0.02449355646967888,0.017456907778978348,0.0
77,EMBL_MCF_2_0_HRMS_Library000366,5.9745426;10.697339;1.3173674;4.8011127;-0.005408138;-0.00771841;-0.002607286;-0.0025012784;-2.867179e-05;-0.00045517163;0.00022004632;-0.00010084673;1.9234663e-05,174.1122283935547,C6H11ON5,173.89601135253906,23.02446937561035,2.088308334350586,0.02640106954744884,C6H14N4O2,C2H10N10,,,,174.11167570807999,174.10899036659998,,,,0.24024580419063568,0.006003797985613346,0.0,0.0,0.0
78,EMBL_MCF_2_0_HRMS_Library000364,4.300536;4.7990947;3.2694945;2.863845;-0.01744412;-0.008158328;-0.0020987676;-0.009642883;-3.520865e-06;-0.0015798978;-0.00028423016;-0.00016485467;-2.8761651e-05,147.05372619628906,C4H5O3N3,147.83706665039062,15.815269470214844,1.4132949113845825,0.07248904981783458,C3H7N4O3,C5H9NO4,,,,147.05181510204,147.05315777278003,,,,0.10101193189620972,0.052481941878795624,0.0,0.0,0.0
79,EMBL_MCF_2_0_HRMS_Library000357,4.530057;8.709266;4.0750337;1.5922321;-0.009603198;-0.0009647146;-0.0015003517;-0.021759843;-2.6315172e-05;-0.0023314059;-0.00043614974;0.0007854209;-2.7456683e-05,147.05372619628906,C5H9O4N2,147.41921997070312,17.05051040649414,1.8932075500488281,0.07808568754366466,C5H9NO4,C8H7N2O,C3H7N4O3,,,147.05315777278003,147.05583785404,147.05181510204,,,0.4741763472557068,0.21462447941303253,0.011284950189292431,0.0,0.0
80,EMBL_MCF_2_0_HRMS_Library000350,19.236729;23.132156;2.834917;0.041443564;0.2556802;-0.00047096758;0.009032227;0.021430839;-3.084289e-05;-0.0013348035;-0.0011680523;-0.00014645621;2.344983e-05,309.10650634765625,C19H23O3,308.0955505371094,44.87218475341797,1.2747008800506592,0.02632644453219005,C15H19NO4S,C11H19NO9,,,,309.10347926948,309.10598119293,,,,0.5123471021652222,0.024524278938770294,0.0,0.0,0.0
81,EMBL_MCF_2_0_HRMS_Library000347,1.5951114;3.659813;1.2774978;3.5542696;-0.025816781;0.057342924;-0.007623452;0.14714988;-0.00013623285;-0.005469718;-0.0012781514;-3.1317726e-05;2.233783e-05,89.04827117919922,C2H4ON4,92.53117370605469,6.08924674987793,2.7399725914001465,0.05236795225313731,C3H7NO2,,,,,89.04767846918,,,,,0.996821403503418,0.0,0.0,0.0,0.0
82,EMBL_MCF_2_0_HRMS_Library000344,15.329266;25.665728;8.087837;0.0863354;-0.004638155;0.010080121;-0.001969348;-0.004188206;-1.7449725e-05;-0.0023656958;-0.0010435435;-0.00037695034;-2.2935297e-05,342.11669921875,C15H26O8,340.8303527832031,49.73128128051758,1.7069884538650513,0.043265130903039656,C15H20NO8,C12H22O11,C13H18N4O7,,,342.11889160559,342.11621152432997,342.11754893485,,,0.29992595314979553,0.14531783759593964,0.09722204506397247,0.0,0.0
83,EMBL_MCF_2_0_HRMS_Library000342,10.830145;22.565065;3.6086974;0.5931777;-0.008346359;0.0006743297;-0.0027186945;-0.0080735115;-1.9184221e-05;-0.0037162022;0.0005799932;0.00011294265;-1.0702189e-05,221.09056091308594,C11H23O4N,220.69688415527344,39.65234375,1.9898639917373657,0.02313902654818126,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
84,EMBL_MCF_2_0_HRMS_Library000341,8.746713;10.649072;2.2677388;2.5089915;-0.00077854394;-0.0065319138;0.006026596;0.0028265156;2.8499868e-05;-6.1813e-05;-0.00015454051;-0.00024964675;-1.9370194e-05,189.11192321777344,C9H11O2N3,188.57594299316406,24.70665740966797,1.5137360095977783,0.08107569494417735,C7H15N3O3,C9H17O4,,,,189.11134135545,189.11268402618998,,,,0.3845181167125702,0.0675077959895134,0.0,0.0,0.0
85,EMBL_MCF_2_0_HRMS_Library000336,23.580647;36.62372;4.0938478;-0.0002655074;0.022486769;0.0133404955;-0.000111770634;-0.0012985014;-1.8516648e-05;-0.00043079184;-0.0020824338;-0.00021858975;-9.758201e-06,392.293212890625,C24H37O4,391.966796875,64.75953674316406,1.5779088735580444,0.026377942945275987,C24H40O4,C19H40N2O6,,,,392.29265976748,392.28863701548,,,,0.9392548203468323,0.29270264506340027,0.0,0.0,0.0
86,EMBL_MCF_2_0_HRMS_Library000335,24.936405;43.536324;5.236004;0.14086899;-0.022689175;2.208798;-0.026858492;-0.0029289387;-2.9623974e-05;-0.009423214;-0.001270255;0.00031291624;-1.9812014e-05,499.29730224609375,C25H44O5S2,499.646484375,75.93657684326172,1.7735623121261597,0.045466688062463484,C22H46NO9P,C26H45NO6S,C23H49NO6S2,C25H43N2O8,C24H41N3O8,499.29101906156,499.29675934659997,499.30013064992,499.30194135131,499.28936529128,0.8330330848693848,0.33385947346687317,0.23802466690540314,0.18301738798618317,0.11500217020511627
87,EMBL_MCF_2_0_HRMS_Library000334,6.944914;8.788691;2.5657759;0.058489434;-0.0013885573;0.03421613;0.01763761;-0.011527594;-1.0907371e-05;-0.0012470238;-0.0012011955;-0.00022401377;-1.17430345e-05,132.0792236328125,C7H9O3,135.7461700439453,19.368743896484375,1.3790279626846313,0.05323484220675059,C6H12O3,C4H10N3O2,,,,132.07864424547,132.07730157473,,,,0.7263992428779602,0.04372447729110718,0.0,0.0,0.0
88,EMBL_MCF_2_0_HRMS_Library000329,11.908323;15.130813;1.8869338;1.7376387;0.059313737;0.9529879;-0.0020628914;-0.001646378;-4.663039e-06;-9.8293276e-05;-0.00093727134;-0.00015971973;-1.9569125e-05,244.08872985839844,C12H15O2N2S,244.02516174316406,31.372163772583008,1.4460550546646118,0.026651170636926378,C13H12N2O3,,,,,244.08479225433,,,,,0.8339206576347351,0.0,0.0,0.0,0.0
89,EMBL_MCF_2_0_HRMS_Library000328,6.513666;10.927333;5.3945312;0.011457302;-0.0026768998;-0.012891777;0.0019462183;-0.01242305;-6.4635744e-05;-0.0014078863;0.0009905314;0.0005310469;1.8122664e-05,174.01702880859375,C7H11O5,174.34532165527344,22.760927200317383,1.6495648622512817,0.04273274221590587,C7H10OS2,C6H6O6,C9H4NO3,,,174.01730729067,174.0164379108,174.01911799206,,,0.9181436896324158,0.7582218647003174,0.39480283856391907,0.0,0.0
90,EMBL_MCF_2_0_HRMS_Library000324,3.7977514;6.814089;2.5185246;0.3818653;-0.013057615;-0.003120868;-0.0019008353;-0.011408698;-4.7481528e-05;-0.004159979;-0.0009099068;0.00037257676;7.802906e-05,90.0322265625,C4H7O3,93.9605941772461,9.12147331237793,1.7039297819137573,0.0521376399057252,C3H6O3,,,,,90.03169405209,,,,,0.9934832453727722,0.0,0.0,0.0,0.0
91,EMBL_MCF_2_0_HRMS_Library000319,3.8664925;4.4068685;5.2091618;0.1536774;-0.01619318;-0.015327568;0.0099563375;-0.023825137;-9.534228e-06;-0.0031347536;-0.0009820567;-0.00012711003;-4.1227217e-05,134.02203369140625,C4H4O5,138.52333068847656,13.1680326461792,1.4593842029571533,0.026371267225061144,C5H10S2,C4H6O5,,,,134.0223926711,134.02152329122998,,,,0.9845573902130127,0.9263660907745361,0.0,0.0,0.0
92,EMBL_MCF_2_0_HRMS_Library000318,5.5655537;9.897381;4.3843393;2.149225;-0.009297423;0.0032788143;-0.0005951047;-0.014543423;-1.4017243e-05;-0.0012212895;-0.0003083134;0.000774435;-3.388132e-05,175.0486297607422,C6H10O4N2,174.89242553710938,21.821271896362305,1.9507321119308472,0.026786830808435167,C10H9NS,C2H5N7O3,,,,175.0455704689,175.04538705087,,,,0.7756699323654175,0.0023615381214767694,0.0,0.0,0.0
93,EMBL_MCF_2_0_HRMS_Library000311,9.41464;7.555171;2.9949865;-0.012744956;0.017943732;0.015789054;0.001093857;-0.012185234;-1.8300581e-05;-0.0012767762;-0.00023891275;-0.00039915755;-1.21572875e-05,174.0170440673828,C9H8O3,174.2843475341797,21.544689178466797,0.9361385107040405,0.031972196485315046,C6H6O6,C10H6OS,C9H4NO3,,,174.0164379108,174.01393598735,174.01911799206,,,0.901606559753418,0.45393437147140503,0.312624990940094,0.0,0.0
94,EMBL_MCF_2_0_HRMS_Library000308,7.6011887;10.638212;1.2442719;2.8134878;0.69794863;-0.0001961425;0.0015513003;-0.0035486005;-2.2889395e-05;-0.0014815413;-0.00043762717;-0.00013779863;-3.494497e-06,174.1010284423828,C8H11ON3F,174.07337951660156,22.33871078491211,1.4332293272018433,0.026576307203088487,C7H14N2O3,C3H10N8O,,,,174.10044231879,174.09775697730998,,,,0.32254502177238464,0.022021491080522537,0.0,0.0,0.0
95,EMBL_MCF_2_0_HRMS_Library000305,5.8694625;13.169341;8.579112;0.015560932;-0.026201803;-0.021487065;-0.010769911;0.9771735;-9.7592365e-06;-0.0037179464;-0.0010447511;-0.000121031844;-9.30177e-05,259.04620361328125,C6H13O9P,258.7915954589844,29.610881805419922,2.1746749877929688,0.0875382689493043,C6H14NO8P,C8H9N3O7,C5H11N2O10,,,259.04570341063004,259.04404964035,259.04136955909,,,0.28135690093040466,0.25981077551841736,0.006562122143805027,0.0,0.0
96,EMBL_MCF_2_0_HRMS_Library000304,7.8162146;13.862879;1.2863895;4.0672956;-0.010235446;-0.0065215663;-0.0033382908;-0.0069085783;-1.0341127e-05;-0.0008935012;-0.00057301356;-9.087413e-05;-7.3479373e-06,188.12782287597656,C8H14ON4,186.87083435058594,26.997589111328125,2.04299259185791,0.08129909315279552,C7H16N4O2,C9H18NO3,,,,188.12732577254,188.12866844328,,,,0.37314584851264954,0.052882250398397446,0.0,0.0,0.0
97,EMBL_MCF_2_0_HRMS_Library000302,5.630864;6.122197;3.545659;2.3533082;-0.003004019;-5.1404535e-05;0.0022513643;-0.007975507;-3.753053e-05;-0.003439466;-0.00023527873;0.0002790161;-5.625363e-06,163.03082275390625,C6H6O4N2,163.5659942626953,18.889463424682617,1.1598234176635742,0.10128310003450938,C5H9NO3S,C3H7N4O2S,,,,163.03031432761003,163.02897165687,,,,0.37183189392089844,0.09223301708698273,0.0,0.0,0.0
98,EMBL_MCF_2_0_HRMS_Library000301,2.8840258;4.528132;4.7101912;0.091136396;-0.027039314;0.81570935;-0.010063454;-0.02930936;-4.5266934e-06;-0.0015558824;0.0033846153;-8.9837755e-05;-3.6869373e-05,136.03773498535156,C3H5O5S,139.4132537841797,13.585063934326172,2.0343873500823975,0.02708914556673595,C5H12S2,C4H8O5,C5H4N4O,,,136.03804273556,136.03717335569002,136.03851076620998,,,0.9860308170318604,0.92254638671875,0.0008916087099350989,0.0,0.0
99,EMBL_MCF_2_0_HRMS_Library000298,6.3343315;13.370357;11.150067;0.76448476;-0.023932485;-0.0077257827;-0.02510268;1.8067538;-5.4528005e-06;-0.011054316;-0.0036658298;-0.0004886942;-0.00017248782,339.9966125488281,C6H13O11NP2,339.41595458984375,33.19105911254883,2.107429027557373,0.08535816946199962,C6H14O12P2,C5H15N2O9P3,,,,339.9960498829,339.9990410637,,,,0.9839946031570435,0.8990747332572937,0.0,0.0,0.0
